0.5,0.5,0.01,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.02,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.04,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.05,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.075,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.1,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.133,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.166,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.2,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.233,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.266,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.3,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.35,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.4,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.45,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.5,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.6,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.7,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.8,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,0.9,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,1.0,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,2,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,3,0.1,0.1428571428571429,0.17910447761194032
0.5,0.5,5,0.1,0.1428571428571429,0.17910447761194032
0.5,1.0,0.01,0.1,0.1428571428571429,0.17910447761194032
0.5,1.0,0.02,0.1,0.1428571428571429,0.17910447761194032
0.5,1.0,0.04,0.1,0.1428571428571429,0.17910447761194032
0.5,1.0,0.05,0.1,0.1428571428571429,0.17910447761194032
0.5,1.0,0.075,0.1,0.1428571428571429,0.17910447761194032
0.5,1.0,0.1,0.1,0.1428571428571429,0.17910447761194032
0.5,1.0,0.133,0.1,0.1428571428571429,0.17910447761194032
0.5,1.0,0.166,0.1,0.1428571428571429,0.17910447761194032
0.5,1.0,0.2,0.1,0.1428571428571429,0.17910447761194032
0.5,1.0,0.233,0.1,0.1428571428571429,0.17910447761194032
0.5,1.0,0.266,0.1,0.1428571428571429,0.17910447761194032
0.5,1.0,0.3,0.1,0.1428571428571429,0.17910447761194032
0.5,1.0,0.35,0.1,0.1428571428571429,0.17910447761194032
0.5,1.0,0.4,0.1,0.1428571428571429,0.17910447761194032
